0.132156,-78.7204,166.561,36.9137,3.94871
0.132513,-78.7209,166.553,36.9342,3.94627
0.132865,-78.7214,166.545,36.957,3.93406
0.13318,-78.7219,166.537,36.9767,3.93406
0.133199,-78.7219,166.536,36.9779,3.92185
0.133532,-78.7224,166.528,36.9988,3.90964
0.133902,-78.7229,166.518,36.9887,3.9072
0.133996,-78.7231,166.516,36.9856,3.90964
0.134235,-78.7234,166.51,36.9764,3.9072
0.134576,-78.7238,166.502,36.9442,3.9072
0.134596,-78.7238,166.501,36.9424,3.91208
0.134921,-78.7242,166.493,36.9128,3.92185
0.135291,-78.7247,166.484,36.888,3.92429
0.135395,-78.7248,166.482,36.881,3.92429
0.135652,-78.7251,166.477,36.8762,3.92918
0.135997,-78.7255,166.47,36.879,3.92918
0.136209,-78.7257,166.466,36.8807,3.92918
0.136337,-78.7259,166.464,36.8872,3.92185
0.136689,-78.7263,166.457,36.9075,3.91697
0.136789,-78.7264,166.455,36.9132,3.91697
0.137031,-78.7267,166.45,36.9268,3.9072
0.137552,-78.7274,166.44,36.9551,3.9072
0.138087,-78.7282,166.428,36.9539,3.91697
0.138416,-78.7286,166.421,36.9444,3.91697
0.138443,-78.7287,166.421,36.9431,3.92674
0.13873,-78.7291,166.415,36.9297,3.93406
0.1391,-78.7297,166.407,36.9178,3.94139
0.139232,-78.7298,166.404,36.9157,3.93406
0.139452,-78.7302,166.4,36.9122,3.9365
0.139804,-78.7307,166.392,36.916,3.93406
0.139814,-78.7307,166.392,36.9164,3.9365
0.140137,-78.7311,166.385,36.9287,3.93162
0.140498,-78.7316,166.378,36.9405,3.92674
0.140859,-78.732,166.37,36.9504,3.92429
0.14087,-78.7321,166.37,36.9507,3.92429
0.141202,-78.7325,166.363,36.9497,3.92185
0.141528,-78.7329,166.357,36.9434,3.92429
0.141686,-78.7331,166.353,36.9399,3.91941
0.141887,-78.7333,166.349,36.9314,3.92429
0.142211,-78.7337,166.343,36.9175,3.92429
0.142502,-78.7341,166.336,36.9085,3.92674
0.142581,-78.7342,166.335,36.9069,3.92429
0.142914,-78.7346,166.328,36.9002,3.92185
0.143083,-78.7348,166.324,36.8986,3.92429
0.143266,-78.7349,166.322,36.9002,3.91941
0.143638,-78.7351,166.318,36.9034,3.91453
0.143983,-78.7353,166.313,36.9064,3.91208
0.144137,-78.7354,166.312,36.9078,3.91453
0.144323,-78.7355,166.309,36.9094,3.91208
0.144675,-78.7358,166.305,36.9124,3.91453
0.144708,-78.7358,166.305,36.9127,3.91208
0.145008,-78.7367,166.288,36.9189,3.91697
0.145472,-78.7377,166.271,36.9207,3.91697
0.145978,-78.7384,166.261,36.9194,3.92429
0.146052,-78.7385,166.26,36.9194,3.92674
0.146321,-78.7389,166.254,36.9194,3.92429
0.1467,-78.7394,166.246,36.9243,3.92185
0.146871,-78.7397,166.242,36.9275,3.92429
0.147107,-78.74,166.236,36.932,3.91941
0.147431,-78.7405,166.23,36.9389,3.91697
0.147687,-78.7408,166.224,36.9443,3.91697
0.147811,-78.7409,166.222,36.9455,3.91941
0.148144,-78.7414,166.214,36.9422,3.91941
0.148453,-78.7417,166.207,36.9391,3.91941
0.148496,-78.7418,166.206,36.9386,3.92429
0.148829,-78.7422,166.199,36.9353,3.92674
0.149181,-78.7426,166.191,36.9313,3.92674
0.14927,-78.7427,166.189,36.9299,3.92674
0.149523,-78.743,166.183,36.9259,3.92918
0.149887,-78.7434,166.175,36.9229,3.92674
0.150087,-78.7437,166.171,36.9239,3.92674
0.150239,-78.7438,166.168,36.9247,3.92429
0.150572,-78.7442,166.16,36.928,3.92429
0.150667,-78.7443,166.158,36.9296,3.92429
0.150914,-78.7446,166.152,36.9336,3.92185
0.151266,-78.745,166.144,36.9364,3.92185
0.151484,-78.7453,166.139,36.9359,3.92185
0.151609,-78.7454,166.136,36.9356,3.92429
0.151951,-78.7459,166.128,36.9318,3.92918
0.1523,-78.7463,166.12,36.9253,3.92674
0.152664,-78.7468,166.112,36.9209,3.93895
0.152831,-78.747,166.108,36.9195,3.93895
0.153007,-78.7473,166.104,36.918,3.94139
0.153349,-78.7477,166.097,36.9182,3.94383
0.153692,-78.7481,166.089,36.9197,3.94627
0.153876,-78.7484,166.085,36.9208,3.94383
0.154062,-78.7487,166.081,36.9223,3.94627
0.154416,-78.7492,166.073,36.9252,3.95116
0.15445,-78.7492,166.072,36.9254,3.94871
0.154758,-78.7497,166.065,36.923,3.94871
0.155089,-78.7502,166.058,36.9193,3.94383
0.155261,-78.7505,166.054,36.9174,3.94383
0.155453,-78.7508,166.049,36.9152,3.94139
0.155765,-78.7513,166.042,36.9117,3.94383
0.156117,-78.7519,166.033,36.903,3.94871
0.156122,-78.7519,166.033,36.9029,3.94383
0.156497,-78.7525,166.024,36.8915,3.94627
0.15683,-78.753,166.016,36.8844,3.94871
0.157191,-78.7536,166.007,36.8773,3.95116
0.157469,-78.754,166,36.8762,3.95116
